Store ID,Store Name,Positive Feedback,Feeback Store,Date Opened,Item as Described,Communication,Shipping Speed,Time Scraped
2372010,FunTees Store,852,97.9,18 Aug 2016,4.7,4.6,4.5,2017-04-30 01:30:01.111192
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:30:01.988832
2141002,Square Gym,492,95.9,16 Mar 2016,4.4,4.5,4.3,2017-04-30 01:30:02.916919
1075230,Miss Charm,27162,96.7,13 Dec 2013,4.6,4.6,4.2,2017-04-30 01:30:03.899467
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:30:04.759229
1709605,pillow home,52,96.3,18 Feb 2015,4.1,4.0,3.6,2017-04-30 01:30:05.689701
2337074,DK for man,1271,98.5,19 Jul 2016,4.8,4.8,4.7,2017-04-30 01:30:06.645765
1490177,Yitang Store,2985,98.8,20 Oct 2014,4.8,4.8,4.7,2017-04-30 01:30:07.757015
2181123,CS Factory Direct Sales,860,93.0,18 May 2016,4.4,4.4,4.3,2017-04-30 01:30:08.923957
2348059,RFBear Men's wear Direct Store,5721,98.5,17 Jul 2016,4.8,4.8,4.7,2017-04-30 01:30:09.818777
1817431,li fen wen na Official Store,16043,97.9,28 May 2015,4.7,4.7,4.6,2017-04-30 01:30:10.816380
1862787,Charm is infinite ht,8993,95.4,20 Jul 2015,4.5,4.5,4.3,2017-04-30 01:30:11.906058
1774241,casualzhang Store,1446,95.0,24 Apr 2015,4.6,4.7,4.6,2017-04-30 01:30:12.881104
2212067,Dream shop,163,93.2,10 Jun 2016,4.4,4.4,4.3,2017-04-30 01:30:13.827940
1295352,Happy little station - a beautiful package,13360,94.9,29 May 2014,4.5,4.6,4.4,2017-04-30 01:30:14.714352
2131184,Trendy Brand,1924,94.3,30 Mar 2016,4.5,4.5,4.5,2017-04-30 01:30:15.687927
1487667,Life Joy,4048,95.3,23 Oct 2014,4.6,4.6,4.4,2017-04-30 01:30:16.562637
1988833,LVwei Store,6627,97.2,29 Dec 2015,4.6,4.6,4.4,2017-04-30 01:30:17.629089
2198058,weli's Store,3071,98.0,28 May 2016,4.7,4.7,4.5,2017-04-30 01:30:18.566007
1222036,Shop1222036 Store,13986,94.9,15 Apr 2014,4.4,4.5,4.4,2017-04-30 01:30:19.679432
235468,Online Store 235468,18339,96.4,03 Sep 2013,4.6,4.6,4.4,2017-04-30 01:30:20.728702
2901283,78DREAZM Design Store,68,100.0,30 Mar 2017,5.0,5.0,5.0,2017-04-30 01:30:21.612785
1814187,LetsKeep store,4257,96.4,20 May 2015,4.6,4.7,4.5,2017-04-30 01:30:22.566743
1679019,TShirt Officially Licensed Store,26772,99.0,15 Jan 2015,4.8,4.8,4.7,2017-04-30 01:30:23.622041
2345032,Unisoft fitness,1121,97.0,14 Jul 2016,4.7,4.7,4.6,2017-04-30 01:30:24.725811
2666161,uncle Loong Store,823,99.2,28 Oct 2016,4.8,4.7,4.6,2017-04-30 01:30:25.776342
1075230,Miss Charm,27162,96.7,13 Dec 2013,4.6,4.6,4.2,2017-04-30 01:30:26.677026
1665279,ANGRYGOLDFISH 6 Store,12639,98.1,08 Jan 2015,4.7,4.7,4.5,2017-04-30 01:30:27.640391
931461,Zbrandy Store,12248,97.6,17 Jul 2013,4.6,4.7,4.6,2017-04-30 01:30:28.578935
1764493,"Young Tempo Co.,Ltd",9873,97.6,14 Apr 2015,4.7,4.7,4.5,2017-04-30 01:30:29.444847
2344187,Andi Street Clothes Store,575,94.3,01 Aug 2016,4.5,4.6,4.3,2017-04-30 01:30:30.347087
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:30:31.226248
1178345,"HongKong Tianfen Tech co.,ltd",23979,97.5,12 Mar 2014,4.7,4.7,4.6,2017-04-30 01:30:32.312301
628639,franco pablo's store,15344,96.9,15 Jun 2013,4.6,4.6,4.5,2017-04-30 01:30:33.662098
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:30:34.533079
2234033,Garment World,3147,89.1,24 Jun 2016,4.3,4.4,4.3,2017-04-30 01:30:35.502448
1035287,OVMI TEE,1803,98.6,15 Nov 2013,4.8,4.7,4.5,2017-04-30 01:30:36.397173
623479,Top Quality Famous Brand Honest Trade,1986,95.8,15 Apr 2013,4.6,4.6,4.5,2017-04-30 01:30:37.261431
1484303,Fashion house!,2745,96.5,18 Oct 2014,4.7,4.7,4.5,2017-04-30 01:30:38.144274
703003,Hey ! Jerry,3500,97.5,20 Jul 2010,4.7,4.6,4.3,2017-04-30 01:30:39.356909
1879534,Abby Happy Store,4262,96.7,03 Aug 2015,4.6,4.6,4.3,2017-04-30 01:30:40.411097
1184273,Muscle&brothers Store,3184,98.1,18 Mar 2014,4.8,4.8,4.7,2017-04-30 01:30:41.619910
1972984,good faith management fur,2748,98.2,08 Dec 2015,4.7,4.8,4.8,2017-04-30 01:30:42.592067
2180158,TARCHIA,1279,99.1,26 May 2016,4.8,4.8,4.6,2017-04-30 01:30:43.425416
817493,Beauty Walking,7470,97.1,31 Dec 2012,4.7,4.7,4.6,2017-04-30 01:30:44.396950
734050,Lance Donovan Professional Men Apparel & Accessories Store,19386,96.1,15 Aug 2013,4.6,4.6,4.5,2017-04-30 01:30:45.425881
1721185,Amoy baby Store,3363,97.3,06 Mar 2015,4.7,4.7,4.6,2017-04-30 01:30:46.376927
500019,RAISEVERN Official Store,46170,94.9,22 Apr 2010,4.5,4.5,4.3,2017-04-30 01:30:47.250367
1490177,Yitang Store,2985,98.8,20 Oct 2014,4.8,4.8,4.7,2017-04-30 01:30:48.260583
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:30:49.178999
1680109,BLACKMYTH Vacation Store,3568,98.4,16 Jan 2015,4.7,4.6,4.5,2017-04-30 01:30:50.286635
1526554,HAMPSON LANQE A tops Store,14709,96.6,22 Nov 2014,4.6,4.5,4.2,2017-04-30 01:30:51.292249
633893,Hip Top,19500,97.6,14 Aug 2013,4.7,4.6,4.4,2017-04-30 01:30:52.348337
229916,Herman Store,11764,96.8,30 Jun 2013,4.5,4.6,4.4,2017-04-30 01:30:53.292761
1665279,ANGRYGOLDFISH 6 Store,12639,98.1,08 Jan 2015,4.7,4.7,4.5,2017-04-30 01:30:54.265471
2792044,Aliexpreshirt Tee Store,644,94.2,05 Dec 2016,4.6,4.7,4.7,2017-04-30 01:30:55.155605
1619054,"HITEE Fashion CO,. LTD.",2758,98.5,17 Dec 2014,4.7,4.7,4.4,2017-04-30 01:30:56.330189
2341010,The Shop Without A Name,1922,98.1,11 Jul 2016,4.7,4.7,4.5,2017-04-30 01:30:57.470552
1738222,HOWL LOFTY franchise store Store,2257,94.4,19 Mar 2015,4.4,4.5,4.4,2017-04-30 01:30:58.514240
319300,Fantastic Men's Closet,4538,92.2,29 Mar 2012,4.3,4.4,4.1,2017-04-30 01:30:59.431172
2309090,demlfen Store,1120,94.5,07 Jul 2016,4.6,4.5,4.4,2017-04-30 01:31:00.362816
1143048,ESLITE HYUN 007 Store,9693,96.7,19 Feb 2014,4.7,4.7,4.6,2017-04-30 01:31:01.586082
114881,Aimpact officall Store,31419,98.7,25 Sep 2012,4.8,4.8,4.6,2017-04-30 01:31:02.517403
1919427,Jee-Too Store,615,97.3,14 Sep 2015,4.6,4.7,4.5,2017-04-30 01:31:03.549910
1497387,TOP RANKING,18534,96.5,29 Oct 2014,4.6,4.7,4.5,2017-04-30 01:31:04.632449
2477040,GYMSPECLALIST Store,5338,96.8,12 Sep 2016,4.7,4.7,4.4,2017-04-30 01:31:05.606411
2134051,FanFish Store,2557,97.4,22 Mar 2016,4.7,4.7,4.5,2017-04-30 01:31:06.883775
1490177,Yitang Store,2985,98.8,20 Oct 2014,4.8,4.8,4.7,2017-04-30 01:31:07.925729
2346143,Men Ifu Store,6148,94.6,26 Jul 2016,4.5,4.6,4.3,2017-04-30 01:31:09.077242
228262,Yourbest Store,18448,95.9,10 Jun 2013,4.6,4.6,4.5,2017-04-30 01:31:10.019156
235468,Online Store 235468,18339,96.4,03 Sep 2013,4.6,4.6,4.4,2017-04-30 01:31:10.887701
229916,Herman Store,11764,96.8,30 Jun 2013,4.5,4.6,4.4,2017-04-30 01:31:11.865589
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:31:12.720681
1939314,missufe boutique store,5123,96.2,27 Sep 2015,4.6,4.7,4.7,2017-04-30 01:31:13.605379
815655,HAMPSON LANQE Golden Friendship Store,49000,96.2,01 Nov 2012,4.6,4.6,4.3,2017-04-30 01:31:14.625479
1424470,AFSJEEP franchise Store,436,96.1,09 Sep 2014,4.6,4.6,4.6,2017-04-30 01:31:15.651209
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:31:16.763788
518499,LINGSAI Store,9547,97.7,31 Jan 2013,4.7,4.7,4.6,2017-04-30 01:31:17.846325
633893,Hip Top,19500,97.6,14 Aug 2013,4.7,4.6,4.4,2017-04-30 01:31:18.822888
1458019,Cassie ZRJ,9910,97.1,25 Sep 2014,4.6,4.6,4.5,2017-04-30 01:31:19.721287
229916,Herman Store,11764,96.8,30 Jun 2013,4.5,4.6,4.4,2017-04-30 01:31:20.831939
2843044,WWJ WEN WEN WWJWENWEN Store,25,96.3,14 Feb 2017,4.5,4.6,4.6,2017-04-30 01:31:21.818431
406498,"Sophia apparel (China) Co., Ltd. More quantity more discount!",59668,97.9,18 Apr 2011,4.7,4.7,4.6,2017-04-30 01:31:22.884124
2554001,GD ss Store,313,97.8,25 Sep 2016,4.6,4.6,4.6,2017-04-30 01:31:24.085475
2906041,CLMD Store,44,94.0,22 Feb 2017,4.6,4.6,4.6,2017-04-30 01:31:25.149304
1898982,teespring shop,1525,90.9,26 Aug 2015,4.4,4.5,4.4,2017-04-30 01:31:26.044812
1847694,Super T Shirts,5827,98.7,08 Jul 2015,4.8,4.7,4.6,2017-04-30 01:31:27.081584
1490177,Yitang Store,2985,98.8,20 Oct 2014,4.8,4.8,4.7,2017-04-30 01:31:28.175671
2182118,UPRISING,1619,96.6,20 May 2016,4.6,4.6,4.4,2017-04-30 01:31:29.137757
1990063,MIX MAN Store,6441,97.7,04 Jan 2016,4.7,4.7,4.5,2017-04-30 01:31:30.096055
111175,Lovingirl Sexy Lingerie,39797,98.8,25 Mar 2012,4.8,4.8,4.7,2017-04-30 01:31:30.982144
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:31:31.905331
2809083,Ms Arya Store,615,97.8,07 Feb 2017,4.7,4.7,4.6,2017-04-30 01:31:32.883200
2785251,HOOK-ON-YOU Store,239,98.4,17 Jan 2017,4.6,4.6,4.6,2017-04-30 01:31:33.802622
1497387,TOP RANKING,18534,96.5,29 Oct 2014,4.6,4.7,4.5,2017-04-30 01:31:34.681236
1987194,XiaoMeng 3D Store,2472,96.7,20 Dec 2015,4.6,4.6,4.5,2017-04-30 01:31:35.615297
1490177,Yitang Store,2985,98.8,20 Oct 2014,4.8,4.8,4.7,2017-04-30 01:31:36.646167
1873745,"Hangzhou export co., LTD",6455,97.8,27 Jul 2015,4.7,4.7,4.6,2017-04-30 01:31:37.638054
2068027,summer top fashion,2995,97.7,25 Feb 2016,4.7,4.6,4.4,2017-04-30 01:31:38.670027
1665279,ANGRYGOLDFISH 6 Store,12639,98.1,08 Jan 2015,4.7,4.7,4.5,2017-04-30 01:31:39.708171
932882,FORGIVENESS FGSS Store,6956,96.7,04 Aug 2013,4.6,4.5,4.4,2017-04-30 01:31:40.548459
1683341,ZiLingLan Official Store,9289,97.3,26 Jan 2015,4.6,4.6,4.4,2017-04-30 01:31:41.395093
406498,"Sophia apparel (China) Co., Ltd. More quantity more discount!",59668,97.9,18 Apr 2011,4.7,4.7,4.6,2017-04-30 01:31:42.473377
2334308,Banger Store,720,95.2,12 Aug 2016,4.5,4.5,4.3,2017-04-30 01:31:43.363242
1748213,NANSHA Fitness Equipment Store,8634,95.9,24 Mar 2015,4.5,4.5,4.4,2017-04-30 01:31:44.369436
2186050,Beautiful,874,93.5,08 May 2016,4.5,4.4,4.3,2017-04-30 01:31:45.250800
527433,Pure Box,7112,98.2,29 May 2013,4.7,4.6,4.4,2017-04-30 01:31:46.141802
633893,Hip Top,19500,97.6,14 Aug 2013,4.7,4.6,4.4,2017-04-30 01:31:47.126463
2791094,Men with women Store,470,97.0,02 Jan 2017,4.7,4.8,4.7,2017-04-30 01:31:48.215515
1361294,LANGBEEYAR Official Store,34270,98.2,08 Jul 2014,4.7,4.8,4.6,2017-04-30 01:31:49.136918
1684073,Dee Moonly,2194,93.7,22 Jan 2015,4.5,4.5,4.3,2017-04-30 01:31:50.116393
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:31:50.979315
2217068,Boutique Tops Store,7677,96.2,10 Jun 2016,4.5,4.5,4.2,2017-04-30 01:31:51.972685
1830169,Mens Wardrobe Store,7069,93.9,10 Jun 2015,4.5,4.5,4.3,2017-04-30 01:31:53.082844
218241,"Shineye Apparel Co., Ltd",15093,98.5,06 Feb 2013,4.8,4.8,4.5,2017-04-30 01:31:54.120131
1075230,Miss Charm,27162,96.7,13 Dec 2013,4.6,4.6,4.2,2017-04-30 01:31:55.103284
2341010,The Shop Without A Name,1922,98.1,11 Jul 2016,4.7,4.7,4.5,2017-04-30 01:31:56.071783
1162283,JACKET CORDEE Store,27465,97.8,04 Mar 2014,4.7,4.7,4.6,2017-04-30 01:31:57.072427
216555,Shop216555 Store,8284,98.2,01 Dec 2012,4.7,4.8,4.6,2017-04-30 01:31:57.936878
2290025,"Shenzhen Jiasheng Spin Clothes Co., Ltd Store",2023,97.9,02 Jul 2016,4.7,4.8,4.7,2017-04-30 01:31:58.806204
1526554,HAMPSON LANQE A tops Store,14709,96.6,22 Nov 2014,4.6,4.5,4.2,2017-04-30 01:31:59.677056
915263,bunny xie fashion items store,43180,96.7,15 Oct 2012,4.6,4.6,4.5,2017-04-30 01:32:00.779988
2798092,Mr Men Store,90,97.9,03 Jan 2017,4.7,4.8,4.7,2017-04-30 01:32:01.763230
1990063,MIX MAN Store,6441,97.7,04 Jan 2016,4.7,4.7,4.5,2017-04-30 01:32:02.722209
726159,Best Free Style,4364,97.8,15 May 2013,4.7,4.7,4.6,2017-04-30 01:32:03.599995
808498,VANSYDICAL.,5510,99.2,05 Sep 2011,4.8,4.8,4.7,2017-04-30 01:32:04.490004
406498,"Sophia apparel (China) Co., Ltd. More quantity more discount!",59668,97.9,18 Apr 2011,4.7,4.7,4.6,2017-04-30 01:32:05.726051
703003,Hey ! Jerry,3500,97.5,20 Jul 2010,4.7,4.6,4.3,2017-04-30 01:32:06.925260
1110887,Tai Tao Clothing Factory,5994,97.7,11 Feb 2014,4.7,4.7,4.6,2017-04-30 01:32:07.917349
1462020,Jem's Fashion Show,2203,96.2,25 Sep 2014,4.6,4.5,4.3,2017-04-30 01:32:08.773117
2309090,demlfen Store,1120,94.5,07 Jul 2016,4.6,4.5,4.4,2017-04-30 01:32:09.636693
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:32:10.501018
2027080,JPJ,3193,98.1,18 Feb 2016,4.7,4.6,4.3,2017-04-30 01:32:11.382434
2802048,Tee Shirt Funny Printed Store,582,94.9,05 Dec 2016,4.6,4.7,4.7,2017-04-30 01:32:12.376161
600539,Global Sports Company,7733,99.4,10 Mar 2010,4.8,4.8,4.7,2017-04-30 01:32:13.234218
1725394,Leisure fashionistas Fitness Store,8692,97.8,12 Mar 2015,4.7,4.6,4.4,2017-04-30 01:32:14.373717
1750139,ZSIIBO Store,5910,95.1,24 Mar 2015,4.5,4.6,4.5,2017-04-30 01:32:15.456843
633893,Hip Top,19500,97.6,14 Aug 2013,4.7,4.6,4.4,2017-04-30 01:32:16.501759
511131,Little Cherry Fashion Clothing,14188,98.6,28 Mar 2012,4.8,4.8,4.7,2017-04-30 01:32:17.439172
1764493,"Young Tempo Co.,Ltd",9873,97.6,14 Apr 2015,4.7,4.7,4.5,2017-04-30 01:32:18.478619
1162283,JACKET CORDEE Store,27465,97.8,04 Mar 2014,4.7,4.7,4.6,2017-04-30 01:32:19.565669
111175,Lovingirl Sexy Lingerie,39797,98.8,25 Mar 2012,4.8,4.8,4.7,2017-04-30 01:32:20.563575
623479,Top Quality Famous Brand Honest Trade,1986,95.8,15 Apr 2013,4.6,4.6,4.5,2017-04-30 01:32:21.451524
229386,New Fashion Clothing Flagship Store,15214,98.4,24 Jun 2013,4.7,4.8,4.7,2017-04-30 01:32:22.444096
2343110,Personality printed Store,714,96.4,25 Jul 2016,4.6,4.6,4.4,2017-04-30 01:32:23.428195
2134051,FanFish Store,2557,97.4,22 Mar 2016,4.7,4.7,4.5,2017-04-30 01:32:24.410479
1114889,Fashionable Forefront Store,8026,96.7,11 Feb 2014,4.7,4.7,4.4,2017-04-30 01:32:25.291839
1110887,Tai Tao Clothing Factory,5994,97.7,11 Feb 2014,4.7,4.7,4.6,2017-04-30 01:32:26.319336
511131,Little Cherry Fashion Clothing,14188,98.6,28 Mar 2012,4.8,4.8,4.7,2017-04-30 01:32:27.345278
1059151,AMENICER Modern Store,4327,96.9,11 Dec 2013,4.7,4.7,4.7,2017-04-30 01:32:28.295923
2800006,Top Tee Store,173,97.8,28 Nov 2016,4.8,4.8,4.9,2017-04-30 01:32:29.276887
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:32:30.177290
2809083,Ms Arya Store,615,97.8,07 Feb 2017,4.7,4.7,4.6,2017-04-30 01:32:31.164394
1075230,Miss Charm,27162,96.7,13 Dec 2013,4.6,4.6,4.2,2017-04-30 01:32:32.304629
1679239,"Professional Print Clothing CO.,LTD",3394,94.2,18 Jan 2015,4.5,4.5,4.4,2017-04-30 01:32:33.359172
609086,AICLINE SHIRT,6841,97.4,24 Oct 2011,4.6,4.5,4.4,2017-04-30 01:32:34.548169
1182964,Modern-maker,28136,94.8,16 Mar 2014,4.5,4.6,4.4,2017-04-30 01:32:35.458242
1847694,Super T Shirts,5827,98.7,08 Jul 2015,4.8,4.7,4.6,2017-04-30 01:32:36.472563
1460275,EVOCUST Unique Store,4604,98.3,27 Sep 2014,4.7,4.7,4.6,2017-04-30 01:32:37.835704
1186123,ANNE  Boutique shop,2123,98.1,17 Mar 2014,4.7,4.8,4.7,2017-04-30 01:32:38.755617
633893,Hip Top,19500,97.6,14 Aug 2013,4.7,4.6,4.4,2017-04-30 01:32:39.981878
1420182,Tesco Apparel,5775,94.2,02 Sep 2014,4.6,4.6,4.4,2017-04-30 01:32:41.190758
1972481,Cross Group Co. Ltd.,3229,97.7,04 Dec 2015,4.6,4.6,4.3,2017-04-30 01:32:42.707844
1050756,Flevans Official Store,2139,97.3,09 Dec 2013,4.7,4.6,4.4,2017-04-30 01:32:43.765416
1908258,THE COOLMIND Store,11561,97.9,24 Aug 2015,4.7,4.6,4.4,2017-04-30 01:32:46.095090
406498,"Sophia apparel (China) Co., Ltd. More quantity more discount!",59668,97.9,18 Apr 2011,4.7,4.7,4.6,2017-04-30 01:32:47.649133
2673110,Glary Trending Store,123,95.6,20 Oct 2016,4.6,4.7,4.6,2017-04-30 01:32:48.700019
527433,Pure Box,7112,98.2,29 May 2013,4.7,4.6,4.4,2017-04-30 01:32:49.662392
1059151,AMENICER Modern Store,4327,96.9,11 Dec 2013,4.7,4.7,4.7,2017-04-30 01:32:50.708034
1748213,NANSHA Fitness Equipment Store,8634,95.9,24 Mar 2015,4.5,4.5,4.4,2017-04-30 01:32:51.651456
1898329,vistaprint store,240,90.2,16 Aug 2015,4.3,4.5,4.5,2017-04-30 01:32:52.626331
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:32:54.832434
2346143,Men Ifu Store,6148,94.6,26 Jul 2016,4.5,4.6,4.3,2017-04-30 01:32:56.922937
708930,-HOOK-ON-YOU- Store,8653,97.9,16 Sep 2011,4.7,4.7,4.6,2017-04-30 01:32:58.216207
1075230,Miss Charm,27162,96.7,13 Dec 2013,4.6,4.6,4.2,2017-04-30 01:32:59.496362
1460275,EVOCUST Unique Store,4604,98.3,27 Sep 2014,4.7,4.7,4.6,2017-04-30 01:33:01.860228
1184273,Muscle&brothers Store,3184,98.1,18 Mar 2014,4.8,4.8,4.7,2017-04-30 01:33:03.015617
1018359,Alishebuy bags Store,597,92.6,06 Nov 2013,4.4,4.5,4.3,2017-04-30 01:33:04.100881
406498,"Sophia apparel (China) Co., Ltd. More quantity more discount!",59668,97.9,18 Apr 2011,4.7,4.7,4.6,2017-04-30 01:33:05.182121
1679019,TShirt Officially Licensed Store,26772,99.0,15 Jan 2015,4.8,4.8,4.7,2017-04-30 01:33:06.502571
817493,Beauty Walking,7470,97.1,31 Dec 2012,4.7,4.7,4.6,2017-04-30 01:33:07.507987
2059140,Variation dragon dress,2009,97.1,05 Mar 2016,4.6,4.6,4.5,2017-04-30 01:33:09.212294
111175,Lovingirl Sexy Lingerie,39797,98.8,25 Mar 2012,4.8,4.8,4.7,2017-04-30 01:33:10.259397
610793,"Shenzhen bigkeyboard  Co., Ltd.",50186,93.2,20 Mar 2012,4.5,4.5,4.3,2017-04-30 01:33:11.230297
2181123,CS Factory Direct Sales,860,93.0,18 May 2016,4.4,4.4,4.3,2017-04-30 01:33:12.763945
120053,Huzhou Chaofeng Knitting Apparel Factory,1441,98.1,13 Mar 2013,4.7,4.7,4.6,2017-04-30 01:33:14.877206
1738360,zecmos Store,2913,97.1,20 Mar 2015,4.7,4.7,4.6,2017-04-30 01:33:16.044965
424064,Moe Cerf Enterprise Store,2700,97.8,20 Apr 2013,4.7,4.7,4.5,2017-04-30 01:33:17.288675
2334308,Banger Store,720,95.2,12 Aug 2016,4.5,4.5,4.3,2017-04-30 01:33:18.282895
1987598,Seven Joe Official Store,6854,97.8,26 Dec 2015,4.7,4.7,4.6,2017-04-30 01:33:20.967193
925411,MEGE KNIGHT Official Store,16026,98.3,05 May 2013,4.7,4.8,4.6,2017-04-30 01:33:22.301082
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:33:23.664942
2217068,Boutique Tops Store,7677,96.2,10 Jun 2016,4.5,4.5,4.2,2017-04-30 01:33:24.635693
111175,Lovingirl Sexy Lingerie,39797,98.8,25 Mar 2012,4.8,4.8,4.7,2017-04-30 01:33:25.691706
1075230,Miss Charm,27162,96.7,13 Dec 2013,4.6,4.6,4.2,2017-04-30 01:33:27.335634
1626095,Vucky's Fashion Men Store,9347,94.9,19 Dec 2014,4.5,4.5,4.3,2017-04-30 01:33:28.806745
628639,franco pablo's store,15344,96.9,15 Jun 2013,4.6,4.6,4.5,2017-04-30 01:33:29.998957
1972984,good faith management fur,2748,98.2,08 Dec 2015,4.7,4.8,4.8,2017-04-30 01:33:31.196015
1484303,Fashion house!,2745,96.5,18 Oct 2014,4.7,4.7,4.5,2017-04-30 01:33:32.199904
2484002,"Hao Yue Electronic Commerce Co.,Ltd. Store",1370,98.4,12 Sep 2016,4.7,4.8,4.6,2017-04-30 01:33:33.823022
2056148,Hsin-hung Clothing,3809,96.2,07 Mar 2016,4.6,4.6,4.3,2017-04-30 01:33:34.777953
1967946,WEIWANG Store,4355,96.4,25 Nov 2015,4.5,4.6,4.4,2017-04-30 01:33:35.905375
1987194,XiaoMeng 3D Store,2472,96.7,20 Dec 2015,4.6,4.6,4.5,2017-04-30 01:33:36.805288
430882,Stylism Boutique Store,15366,97.6,11 Jul 2013,4.7,4.7,4.5,2017-04-30 01:33:37.690516
1908258,THE COOLMIND Store,11561,97.9,24 Aug 2015,4.7,4.6,4.4,2017-04-30 01:33:38.537912
916297,Newschool Store,24207,93.0,17 Nov 2012,4.4,4.5,4.3,2017-04-30 01:33:39.717274
1040983,I am Sim Store,2111,98.1,25 Nov 2013,4.7,4.7,4.4,2017-04-30 01:33:40.722468
1830389,MRMT Stay Here Store,5072,96.4,12 Jun 2015,4.6,4.6,4.5,2017-04-30 01:33:41.734911
2225003,Good luck to you,3108,96.6,30 May 2016,4.6,4.6,4.5,2017-04-30 01:33:42.650548
2612044,Qiaos Men's Store,2124,93.4,05 Oct 2016,4.4,4.6,4.5,2017-04-30 01:33:43.565910
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:33:44.740576
2217068,Boutique Tops Store,7677,96.2,10 Jun 2016,4.5,4.5,4.2,2017-04-30 01:33:45.875298
1817431,li fen wen na Official Store,16043,97.9,28 May 2015,4.7,4.7,4.6,2017-04-30 01:33:46.868574
511131,Little Cherry Fashion Clothing,14188,98.6,28 Mar 2012,4.8,4.8,4.7,2017-04-30 01:33:47.880201
2162155,YUNFEIFAN Store,1497,97.2,03 May 2016,4.7,4.6,4.5,2017-04-30 01:33:48.791048
2795041,Whosale PrintShirt Store,675,94.2,04 Dec 2016,4.7,4.8,4.7,2017-04-30 01:33:49.744659
1739041,EATGE Store,5589,97.4,18 Mar 2015,4.7,4.7,4.6,2017-04-30 01:33:50.980255
816681,TEEHEART Store,28117,98.0,04 Dec 2012,4.7,4.7,4.6,2017-04-30 01:33:51.985016
1906552,wholesale shirts printing,904,93.3,26 Aug 2015,4.6,4.7,4.7,2017-04-30 01:33:52.969137
903027,E-BAIHUI Store,28725,98.2,31 Jul 2010,4.7,4.7,4.6,2017-04-30 01:33:53.962695
1180464,YiRuiSen Store,5541,98.0,12 Mar 2014,4.7,4.7,4.6,2017-04-30 01:33:54.960169
1091748,3D Clothing TOP 1,13203,97.6,09 Jan 2014,4.6,4.6,4.4,2017-04-30 01:33:56.061116
1726230,Dream Manufacturing,13292,96.1,10 Mar 2015,4.5,4.6,4.5,2017-04-30 01:33:57.229896
133429,"Tomshop Trading Co., Ltd",5549,97.3,05 Aug 2013,4.7,4.6,4.4,2017-04-30 01:33:58.147498
524912,"Shenzhen New View Clothing Co.,LTD",7286,95.8,27 Apr 2013,4.6,4.7,4.6,2017-04-30 01:34:00.294982
235468,Online Store 235468,18339,96.4,03 Sep 2013,4.6,4.6,4.4,2017-04-30 01:34:01.555774
1748213,NANSHA Fitness Equipment Store,8634,95.9,24 Mar 2015,4.5,4.5,4.4,2017-04-30 01:34:02.566845
2060108,First QSP Shop 9,18467,96.0,03 Mar 2016,4.6,4.7,4.6,2017-04-30 01:34:03.752134
423601,linyue yang's store,7347,91.8,15 Apr 2013,4.4,4.4,4.1,2017-04-30 01:34:04.643215
1398798,2015 Best Quality Shop,1487,95.0,13 Aug 2014,4.6,4.7,4.7,2017-04-30 01:34:05.865491
1406253,Mr.1991INC&Miss.GO AlibabaGlobal Store,2829,95.2,17 Aug 2014,4.5,4.6,4.4,2017-04-30 01:34:07.623634
911997,Logeeyar Store,32846,97.1,17 May 2012,4.6,4.7,4.6,2017-04-30 01:34:08.644443
1665279,ANGRYGOLDFISH 6 Store,12639,98.1,08 Jan 2015,4.7,4.7,4.5,2017-04-30 01:34:09.716475
1798836,E baihui Store,3817,98.3,05 May 2015,4.7,4.7,4.6,2017-04-30 01:34:10.626564
1702269,JWJ STORE,20644,98.6,01 Feb 2015,4.8,4.7,4.7,2017-04-30 01:34:11.832062
1209587,PioneerCamp Official Flagship Store,38928,98.9,13 Apr 2014,4.8,4.9,4.7,2017-04-30 01:34:12.819518
